name,numb_ops,numb_auto,op_typ,mon,day,hu_sch,op_data1,op_data2,op_data3
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,till,4,15,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,4,15,0,elem_n,broadcast,70
agrl4192_mgt_224_1,168,0,plnt,4,26,0,pota,null,0
agrl4192_mgt_224_1,168,0,harv,9,15,0,pota,tuber,0
agrl4192_mgt_224_1,168,0,kill,9,15,0,pota,null,0
agrl4192_mgt_224_1,168,0,till,9,25,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,9,25,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,fert,9,25,0,elem_p,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,9,25,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,24,0,elem_n,broadcast,55
agrl4192_mgt_224_1,168,0,fert,5,29,0,elem_n,broadcast,35
agrl4192_mgt_224_1,168,0,harv,7,30,0,trit,grain,0
agrl4192_mgt_224_1,168,0,kill,7,30,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,till,3,22,0,landlevl,null,0
agrl4192_mgt_224_1,168,0,fert,3,22,0,elem_n,broadcast,60
agrl4192_mgt_224_1,168,0,fert,3,22,0,elem_p,broadcast,8
agrl4192_mgt_224_1,168,0,plnt,3,22,0,oats,null,0
agrl4192_mgt_224_1,168,0,fert,5,9,0,elem_n,broadcast,60
agrl4192_mgt_224_1,168,0,harv,8,3,0,oats,grain,0
agrl4192_mgt_224_1,168,0,kill,8,3,0,oats,null,0
agrl4192_mgt_224_1,168,0,till,8,3,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,8,3,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,8,22,0,canp,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,20,0,elem_n,broadcast,100
agrl4192_mgt_224_1,168,0,fert,3,20,0,elem_p,broadcast,30
agrl4192_mgt_224_1,168,0,harv,7,25,0,canp,grain,0
agrl4192_mgt_224_1,168,0,kill,7,25,0,canp,null,0
agrl4192_mgt_224_1,168,0,till,9,26,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,9,26,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,fert,9,26,0,elem_p,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,9,26,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,22,0,elem_n,broadcast,55
agrl4192_mgt_224_1,168,0,fert,5,11,0,elem_n,broadcast,35
agrl4192_mgt_224_1,168,0,harv,8,5,0,trit,grain,0
agrl4192_mgt_224_1,168,0,kill,8,5,0,trit,null,0
agrl4192_mgt_224_1,168,0,till,9,11,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,10,9,0,swine_fr,broadcast,25000
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,till,4,19,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,4,19,0,elem_n,broadcast,70
agrl4192_mgt_224_1,168,0,plnt,4,22,0,pota,null,0
agrl4192_mgt_224_1,168,0,harv,9,1,0,pota,tuber,0
agrl4192_mgt_224_1,168,0,kill,9,1,0,pota,null,0
agrl4192_mgt_224_1,168,0,till,10,3,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,10,3,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,fert,10,3,0,elem_p,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,10,3,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,20,0,elem_n,broadcast,55
agrl4192_mgt_224_1,168,0,fert,5,11,0,elem_n,broadcast,35
agrl4192_mgt_224_1,168,0,harv,8,5,0,trit,grain,0
agrl4192_mgt_224_1,168,0,kill,8,5,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,till,4,4,0,landlevl,null,0
agrl4192_mgt_224_1,168,0,fert,4,4,0,elem_n,broadcast,60
agrl4192_mgt_224_1,168,0,fert,4,4,0,elem_p,broadcast,8
agrl4192_mgt_224_1,168,0,plnt,4,4,0,oats,null,0
agrl4192_mgt_224_1,168,0,fert,5,11,0,elem_n,broadcast,60
agrl4192_mgt_224_1,168,0,harv,8,8,0,oats,grain,0
agrl4192_mgt_224_1,168,0,kill,8,8,0,oats,null,0
agrl4192_mgt_224_1,168,0,till,8,8,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,8,8,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,8,19,0,canp,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,13,0,elem_n,broadcast,100
agrl4192_mgt_224_1,168,0,fert,3,13,0,elem_p,broadcast,30
agrl4192_mgt_224_1,168,0,harv,7,22,0,canp,grain,0
agrl4192_mgt_224_1,168,0,kill,7,22,0,canp,null,0
agrl4192_mgt_224_1,168,0,till,9,25,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,9,25,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,fert,9,25,0,elem_p,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,9,25,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,20,0,elem_n,broadcast,55
agrl4192_mgt_224_1,168,0,fert,5,28,0,elem_n,broadcast,35
agrl4192_mgt_224_1,168,0,harv,7,30,0,trit,grain,0
agrl4192_mgt_224_1,168,0,kill,7,30,0,trit,null,0
agrl4192_mgt_224_1,168,0,till,9,11,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,10,5,0,swine_fr,broadcast,25000
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,till,4,11,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,4,11,0,elem_n,broadcast,70
agrl4192_mgt_224_1,168,0,plnt,4,30,0,pota,null,0
agrl4192_mgt_224_1,168,0,harv,9,15,0,pota,tuber,0
agrl4192_mgt_224_1,168,0,kill,9,15,0,pota,null,0
agrl4192_mgt_224_1,168,0,till,9,28,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,9,28,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,fert,9,28,0,elem_p,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,9,28,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,27,0,elem_n,broadcast,55
agrl4192_mgt_224_1,168,0,fert,5,11,0,elem_n,broadcast,35
agrl4192_mgt_224_1,168,0,harv,7,28,0,trit,grain,0
agrl4192_mgt_224_1,168,0,kill,7,28,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,till,3,21,0,landlevl,null,0
agrl4192_mgt_224_1,168,0,fert,3,21,0,elem_n,broadcast,60
agrl4192_mgt_224_1,168,0,fert,3,21,0,elem_p,broadcast,8
agrl4192_mgt_224_1,168,0,plnt,3,21,0,oats,null,0
agrl4192_mgt_224_1,168,0,fert,5,12,0,elem_n,broadcast,60
agrl4192_mgt_224_1,168,0,harv,8,10,0,oats,grain,0
agrl4192_mgt_224_1,168,0,kill,8,10,0,oats,null,0
agrl4192_mgt_224_1,168,0,till,8,10,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,8,10,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,8,29,0,canp,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,15,0,elem_n,broadcast,100
agrl4192_mgt_224_1,168,0,fert,3,15,0,elem_p,broadcast,30
agrl4192_mgt_224_1,168,0,harv,7,14,0,canp,grain,0
agrl4192_mgt_224_1,168,0,kill,7,14,0,canp,null,0
agrl4192_mgt_224_1,168,0,till,10,4,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,10,4,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,fert,10,4,0,elem_p,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,10,4,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,25,0,elem_n,broadcast,55
agrl4192_mgt_224_1,168,0,fert,5,29,0,elem_n,broadcast,35
agrl4192_mgt_224_1,168,0,harv,7,25,0,trit,grain,0
agrl4192_mgt_224_1,168,0,kill,7,25,0,trit,null,0
agrl4192_mgt_224_1,168,0,till,9,6,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,10,9,0,swine_fr,broadcast,25000
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,till,4,17,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,4,17,0,elem_n,broadcast,70
agrl4192_mgt_224_1,168,0,plnt,4,25,0,pota,null,0
agrl4192_mgt_224_1,168,0,harv,8,28,0,pota,tuber,0
agrl4192_mgt_224_1,168,0,kill,8,28,0,pota,null,0
agrl4192_mgt_224_1,168,0,till,9,28,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,9,28,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,fert,9,28,0,elem_p,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,9,28,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,20,0,elem_n,broadcast,55
agrl4192_mgt_224_1,168,0,fert,5,13,0,elem_n,broadcast,35
agrl4192_mgt_224_1,168,0,harv,7,27,0,trit,grain,0
agrl4192_mgt_224_1,168,0,kill,7,27,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,till,4,10,0,landlevl,null,0
agrl4192_mgt_224_1,168,0,fert,4,10,0,elem_n,broadcast,60
agrl4192_mgt_224_1,168,0,fert,4,10,0,elem_p,broadcast,8
agrl4192_mgt_224_1,168,0,plnt,4,10,0,oats,null,0
agrl4192_mgt_224_1,168,0,fert,5,8,0,elem_n,broadcast,60
agrl4192_mgt_224_1,168,0,harv,8,3,0,oats,grain,0
agrl4192_mgt_224_1,168,0,kill,8,3,0,oats,null,0
agrl4192_mgt_224_1,168,0,till,8,3,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,8,3,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,8,18,0,canp,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl4192_mgt_224_1,168,0,fert,3,10,0,elem_n,broadcast,100
agrl4192_mgt_224_1,168,0,fert,3,10,0,elem_p,broadcast,30
agrl4192_mgt_224_1,168,0,harv,7,16,0,canp,grain,0
agrl4192_mgt_224_1,168,0,kill,7,16,0,canp,null,0
agrl4192_mgt_224_1,168,0,till,9,29,0,fallplow,null,0
agrl4192_mgt_224_1,168,0,fert,9,29,0,elem_n,broadcast,25
agrl4192_mgt_224_1,168,0,fert,9,29,0,elem_p,broadcast,25
agrl4192_mgt_224_1,168,0,plnt,9,29,0,trit,null,0
agrl4192_mgt_224_1,168,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,17,0,elem_n,broadcast,65
agrl430_mgt_122_1,156,0,fert,5,16,0,elem_n,broadcast,45
agrl430_mgt_122_1,156,0,harv,8,6,0,wwht,grain,0
agrl430_mgt_122_1,156,0,kill,8,6,0,wwht,null,0
agrl430_mgt_122_1,156,0,till,8,6,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,8,6,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,plnt,8,27,0,canp,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,10,0,elem_n,broadcast,100
agrl430_mgt_122_1,156,0,fert,3,10,0,elem_p,broadcast,30
agrl430_mgt_122_1,156,0,harv,7,13,0,canp,grain,0
agrl430_mgt_122_1,156,0,kill,7,13,0,canp,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,till,3,26,0,landlevl,null,0
agrl430_mgt_122_1,156,0,plnt,4,6,0,lupn,null,0
agrl430_mgt_122_1,156,0,harv,8,30,0,lupn,grain,0
agrl430_mgt_122_1,156,0,kill,8,30,0,lupn,null,0
agrl430_mgt_122_1,156,0,till,9,27,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,9,27,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,fert,9,27,0,elem_p,broadcast,25
agrl430_mgt_122_1,156,0,plnt,9,27,0,trit,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,22,0,elem_n,broadcast,55
agrl430_mgt_122_1,156,0,fert,5,16,0,elem_n,broadcast,35
agrl430_mgt_122_1,156,0,harv,8,1,0,trit,grain,0
agrl430_mgt_122_1,156,0,kill,8,1,0,trit,null,0
agrl430_mgt_122_1,156,0,till,9,14,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,10,8,0,swine_fr,broadcast,25000
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,till,4,16,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,4,16,0,elem_n,broadcast,70
agrl430_mgt_122_1,156,0,plnt,4,25,0,pota,null,0
agrl430_mgt_122_1,156,0,harv,8,10,0,pota,tuber,0
agrl430_mgt_122_1,156,0,kill,8,10,0,pota,null,0
agrl430_mgt_122_1,156,0,till,10,12,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,10,12,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,fert,10,12,0,elem_p,broadcast,25
agrl430_mgt_122_1,156,0,plnt,10,12,0,wwht,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,30,0,elem_n,broadcast,65
agrl430_mgt_122_1,156,0,fert,5,31,0,elem_n,broadcast,45
agrl430_mgt_122_1,156,0,harv,8,5,0,wwht,grain,0
agrl430_mgt_122_1,156,0,kill,8,5,0,wwht,null,0
agrl430_mgt_122_1,156,0,till,8,8,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,8,8,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,plnt,8,30,0,canp,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,14,0,elem_n,broadcast,100
agrl430_mgt_122_1,156,0,fert,3,14,0,elem_p,broadcast,30
agrl430_mgt_122_1,156,0,harv,7,19,0,canp,grain,0
agrl430_mgt_122_1,156,0,kill,7,19,0,canp,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,till,3,20,0,landlevl,null,0
agrl430_mgt_122_1,156,0,plnt,4,3,0,lupn,null,0
agrl430_mgt_122_1,156,0,harv,8,20,0,lupn,grain,0
agrl430_mgt_122_1,156,0,kill,8,20,0,lupn,null,0
agrl430_mgt_122_1,156,0,till,9,29,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,9,29,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,fert,9,29,0,elem_p,broadcast,25
agrl430_mgt_122_1,156,0,plnt,9,29,0,trit,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,22,0,elem_n,broadcast,55
agrl430_mgt_122_1,156,0,fert,5,24,0,elem_n,broadcast,35
agrl430_mgt_122_1,156,0,harv,7,27,0,trit,grain,0
agrl430_mgt_122_1,156,0,kill,7,27,0,trit,null,0
agrl430_mgt_122_1,156,0,till,9,5,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,10,12,0,swine_fr,broadcast,25000
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,till,4,19,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,4,19,0,elem_n,broadcast,70
agrl430_mgt_122_1,156,0,plnt,4,27,0,pota,null,0
agrl430_mgt_122_1,156,0,harv,8,17,0,pota,tuber,0
agrl430_mgt_122_1,156,0,kill,8,17,0,pota,null,0
agrl430_mgt_122_1,156,0,till,10,1,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,10,1,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,fert,10,1,0,elem_p,broadcast,25
agrl430_mgt_122_1,156,0,plnt,10,1,0,wwht,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,21,0,elem_n,broadcast,65
agrl430_mgt_122_1,156,0,fert,5,24,0,elem_n,broadcast,45
agrl430_mgt_122_1,156,0,harv,8,10,0,wwht,grain,0
agrl430_mgt_122_1,156,0,kill,8,10,0,wwht,null,0
agrl430_mgt_122_1,156,0,till,8,10,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,8,10,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,plnt,8,17,0,canp,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,12,0,elem_n,broadcast,100
agrl430_mgt_122_1,156,0,fert,3,12,0,elem_p,broadcast,30
agrl430_mgt_122_1,156,0,harv,7,20,0,canp,grain,0
agrl430_mgt_122_1,156,0,kill,7,20,0,canp,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,till,3,20,0,landlevl,null,0
agrl430_mgt_122_1,156,0,plnt,4,5,0,lupn,null,0
agrl430_mgt_122_1,156,0,harv,8,23,0,lupn,grain,0
agrl430_mgt_122_1,156,0,kill,8,23,0,lupn,null,0
agrl430_mgt_122_1,156,0,till,9,25,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,9,25,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,fert,9,25,0,elem_p,broadcast,25
agrl430_mgt_122_1,156,0,plnt,9,25,0,trit,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,15,0,elem_n,broadcast,55
agrl430_mgt_122_1,156,0,fert,5,18,0,elem_n,broadcast,35
agrl430_mgt_122_1,156,0,harv,7,29,0,trit,grain,0
agrl430_mgt_122_1,156,0,kill,7,29,0,trit,null,0
agrl430_mgt_122_1,156,0,till,9,9,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,10,1,0,swine_fr,broadcast,25000
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,till,4,9,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,4,9,0,elem_n,broadcast,70
agrl430_mgt_122_1,156,0,plnt,4,27,0,pota,null,0
agrl430_mgt_122_1,156,0,harv,9,9,0,pota,tuber,0
agrl430_mgt_122_1,156,0,kill,9,9,0,pota,null,0
agrl430_mgt_122_1,156,0,till,10,12,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,10,12,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,fert,10,12,0,elem_p,broadcast,25
agrl430_mgt_122_1,156,0,plnt,10,12,0,wwht,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,25,0,elem_n,broadcast,65
agrl430_mgt_122_1,156,0,fert,5,30,0,elem_n,broadcast,45
agrl430_mgt_122_1,156,0,harv,8,6,0,wwht,grain,0
agrl430_mgt_122_1,156,0,kill,8,6,0,wwht,null,0
agrl430_mgt_122_1,156,0,till,8,15,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,8,15,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,plnt,8,25,0,canp,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,12,0,elem_n,broadcast,100
agrl430_mgt_122_1,156,0,fert,3,12,0,elem_p,broadcast,30
agrl430_mgt_122_1,156,0,harv,7,25,0,canp,grain,0
agrl430_mgt_122_1,156,0,kill,7,25,0,canp,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,till,3,25,0,landlevl,null,0
agrl430_mgt_122_1,156,0,plnt,4,1,0,lupn,null,0
agrl430_mgt_122_1,156,0,harv,8,26,0,lupn,grain,0
agrl430_mgt_122_1,156,0,kill,8,26,0,lupn,null,0
agrl430_mgt_122_1,156,0,till,10,3,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,10,3,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,fert,10,3,0,elem_p,broadcast,25
agrl430_mgt_122_1,156,0,plnt,10,3,0,trit,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,fert,3,21,0,elem_n,broadcast,55
agrl430_mgt_122_1,156,0,fert,5,13,0,elem_n,broadcast,35
agrl430_mgt_122_1,156,0,harv,8,6,0,trit,grain,0
agrl430_mgt_122_1,156,0,kill,8,6,0,trit,null,0
agrl430_mgt_122_1,156,0,till,9,2,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,10,7,0,swine_fr,broadcast,25000
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl430_mgt_122_1,156,0,till,4,20,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,4,20,0,elem_n,broadcast,70
agrl430_mgt_122_1,156,0,plnt,4,21,0,pota,null,0
agrl430_mgt_122_1,156,0,harv,9,9,0,pota,tuber,0
agrl430_mgt_122_1,156,0,kill,9,9,0,pota,null,0
agrl430_mgt_122_1,156,0,till,9,26,0,fallplow,null,0
agrl430_mgt_122_1,156,0,fert,9,26,0,elem_n,broadcast,25
agrl430_mgt_122_1,156,0,fert,9,26,0,elem_p,broadcast,25
agrl430_mgt_122_1,156,0,plnt,9,26,0,wwht,null,0
agrl430_mgt_122_1,156,0,skip,0,0,0,null,null,0
agrl4307_mgt_225_1,168,0,fert,4,2,0,elem_n,broadcast,15
agrl4307_mgt_225_1,168,0,fert,4,2,0,elem_p,broadcast,17
agrl4307_mgt_225_1,168,0,plnt,4,7,0,barl,null,0
agrl4307_mgt_225_1,168,0,fert,5,19,0,elem_n,broadcast,60
agrl4307_mgt_225_1,168,0,fert,5,30,0,elem_n,broadcast,20
agrl4307_mgt_225_1,168,0,harv,7,22,0,barl,grain,0
agrl4307_mgt_225_1,168,0,kill,7,22,0,barl,null,0
agrl4307_mgt_225_1,168,0,till,9,25,0,fallplow,null,0
agrl4307_mgt_225_1,168,0,fert,9,25,0,elem_n,broadcast,25
agrl4307_mgt_225_1,168,0,fert,9,25,0,elem_p,broadcast,25
agrl4307_mgt_225_1,168,0,plnt,9,25,0,trit,null,0
agrl4307_mgt_225_1,168,0,skip,0,0,0,null,null,0
agrl4307_mgt_225_1,168,0,fert,3,29,0,elem_n,broadcast,55
agrl4307_mgt_225_1,168,0,fert,5,27,0,elem_n,broadcast,35
agrl4307_mgt_225_1,168,0,harv,8,2,0,trit,grain,0
agrl4307_mgt_225_1,168,0,kill,8,2,0,trit,null,0
agrl4307_mgt_225_1,168,0,till,10,4,0,fallplow,null,0
agrl4307_mgt_225_1,168,0,fert,10,4,0,elem_n,broadcast,25
agrl4307_mgt_225_1,168,0,fert,10,4,0,elem_p,broadcast,25
agrl4307_mgt_225_1,168,0,plnt,10,4,0,trit,null,0
agrl4307_mgt_225_1,168,0,skip,0,0,0,null,null,0
agrl4307_mgt_225_1,168,0,fert,3,16,0,elem_n,broadcast,55
agrl4307_mgt_225_1,168,0,fert,5,17,0,elem_n,broadcast,35
agrl4307_mgt_225_1,168,0,harv,8,9,0,trit,grain,0
agrl4307_mgt_225_1,168,0,kill,8,9,0,trit,null,0
agrl4307_mgt_225_1,168,0,till,8,19,0,landlevl,null,0
agrl4307_mgt_225_1,168,0,fert,9,11,0,elem_n,broadcast,30
agrl4307_mgt_225_1,168,0,plnt,9,27,0,rye,null,0
agrl4307_mgt_225_1,168,0,skip,0,0,0,null,null,0
agrl4307_mgt_225_1,168,0,fert,3,28,0,elem_n,broadcast,60
agrl4307_mgt_225_1,168,0,harv,7,18,0,rye,grain,0
agrl4307_mgt_225_1,168,0,kill,7,18,0,rye,null,0
agrl4307_mgt_225_1,168,0,skip,0,0,0,null,null,0
agrl4307_mgt_225_1,168,0,fert,4,1,0,swine_fr,broadcast,30000
agrl4307_mgt_225_1,168,0,till,4,1,0,cchplow,null,0
agrl4307_mgt_225_1,168,0,plnt,5,4,0,csil,null,0
agrl4307_mgt_225_1,168,0,fert,6,14,0,elem_n,broadcast,100
agrl4307_mgt_225_1,168,0,fert,6,14,0,elem_p,broadcast,60
agrl4307_mgt_225_1,168,0,harv,8,31,0,csil,silage,0
agrl4307_mgt_225_1,168,0,kill,8,31,0,csil,null,0
agrl4307_mgt_225_1,168,0,till,10,22,0,fallplow,null,0
agrl4307_mgt_225_1,168,0,skip,0,0,0,null,null,0
agrl4307_mgt_225_1,168,0,fert,4,3,0,elem_n,broadcast,15
agrl4307_mgt_225_1,168,0,fert,4,3,0,elem_p,broadcast,17
agrl4307_mgt_225_1,168,0,plnt,4,4,0,barl,null,0
agrl4307_mgt_225_1,168,0,fert,5,13,0,elem_n,broadcast,60
agrl4307_mgt_225_1,168,0,fert,5,29,0,elem_n,broadcast,20
agrl4307_mgt_225_1,168,0,harv,7,17,0,barl,grain,0
agrl4307_mgt_225_1,168,0,kill,7,17,0,barl,null,0
agrl4307_mgt_225_1,168,0,till,10,5,0,fallplow,null,0
agrl4307_mgt_225_1,168,0,fert,10,5,0,elem_n,broadcast,25
agrl4307_mgt_225_1,168,0,fert,10,5,0,elem_p,broadcast,25
agrl4307_mgt_225_1,168,0,plnt,10,5,0,trit,null,0
agrl4307_mgt_225_1,168,0,skip,0,0,0,null,null,0
agrl4307_mgt_225_1,168,0,fert,3,25,0,elem_n,broadcast,55
agrl4307_mgt_225_1,168,0,fert,5,24,0,elem_n,broadcast,35
agrl4307_mgt_225_1,168,0,harv,7,30,0,trit,grain,0
agrl4307_mgt_225_1,168,0,kill,7,30,0,trit,null,0
agrl4307_mgt_225_1,168,0,till,10,3,0,fallplow,null,0
agrl4307_mgt_225_1,168,0,fert,10,3,0,elem_n,broadcast,25
agrl4307_mgt_225_1,168,0,fert,10,3,0,elem_p,broadcast,25
agrl4307_mgt_225_1,168,0,plnt,10,3,0,trit,null,0
agrl4307_mgt_225_1,168,0,skip,0,0,0,null,null,0
agrl4307_mgt_225_1,168,0,fert,3,18,0,elem_n,broadcast,55
agrl4307_mgt_225_1,168,0,fert,5,21,0,elem_n,broadcast,35
agrl4307_mgt_225_1,168,0,harv,7,31,0,trit,grain,0
agrl4307_mgt_225_1,168,0,kill,7,31,0,trit,null,0
agrl4307_mgt_225_1,168,0,till,8,18,0,landlevl,null,0
agrl4307_mgt_225_1,168,0,fert,9,13,0,elem_n,broadcast,30
agrl4307_mgt_225_1,168,0,plnt,10,7,0,rye,null,0
agrl4307_mgt_225_1,168,0,skip,0,0,0,null,null,0
